experiment_index,elapsed,label,experiment
1,12993,2 - Transitive friends - step 4,default
2,13467,2 - Transitive friends - step 4,default
3,13252,2 - Transitive friends - step 4,default
4,14413,2 - Transitive friends - step 4,default
5,7373,2 - Transitive friends - step 4,default
6,6433,2 - Transitive friends - step 4,default
7,6512,2 - Transitive friends - step 4,default
8,6332,2 - Transitive friends - step 4,default
9,1606,2 - Transitive friends - step 4,default
10,1720,2 - Transitive friends - step 4,default
11,1772,2 - Transitive friends - step 4,default
12,1668,2 - Transitive friends - step 4,default
13,2599,2 - Transitive friends - step 4,default
14,2573,2 - Transitive friends - step 4,default
15,2559,2 - Transitive friends - step 4,default
16,2556,2 - Transitive friends - step 4,default
1,12965,2 - Transitive friends - step 4,1GB
2,13086,2 - Transitive friends - step 4,1GB
3,13161,2 - Transitive friends - step 4,1GB
4,13182,2 - Transitive friends - step 4,1GB
5,6133,2 - Transitive friends - step 4,1GB
6,6199,2 - Transitive friends - step 4,1GB
7,6155,2 - Transitive friends - step 4,1GB
8,6191,2 - Transitive friends - step 4,1GB
9,1589,2 - Transitive friends - step 4,1GB
10,1575,2 - Transitive friends - step 4,1GB
11,1583,2 - Transitive friends - step 4,1GB
12,1561,2 - Transitive friends - step 4,1GB
13,2530,2 - Transitive friends - step 4,1GB
14,2485,2 - Transitive friends - step 4,1GB
15,2574,2 - Transitive friends - step 4,1GB
16,2497,2 - Transitive friends - step 4,1GB
1,12893,2 - Transitive friends - step 4,2GB
2,13033,2 - Transitive friends - step 4,2GB
3,13111,2 - Transitive friends - step 4,2GB
4,13061,2 - Transitive friends - step 4,2GB
5,6118,2 - Transitive friends - step 4,2GB
6,6184,2 - Transitive friends - step 4,2GB
7,6170,2 - Transitive friends - step 4,2GB
8,6185,2 - Transitive friends - step 4,2GB
9,1588,2 - Transitive friends - step 4,2GB
10,1617,2 - Transitive friends - step 4,2GB
11,1587,2 - Transitive friends - step 4,2GB
12,1579,2 - Transitive friends - step 4,2GB
13,2508,2 - Transitive friends - step 4,2GB
14,2547,2 - Transitive friends - step 4,2GB
15,2522,2 - Transitive friends - step 4,2GB
16,2532,2 - Transitive friends - step 4,2GB
1,12925,2 - Transitive friends - step 4,4GB
2,13526,2 - Transitive friends - step 4,4GB
3,13002,2 - Transitive friends - step 4,4GB
4,13027,2 - Transitive friends - step 4,4GB
5,6385,2 - Transitive friends - step 4,4GB
6,6178,2 - Transitive friends - step 4,4GB
7,6124,2 - Transitive friends - step 4,4GB
8,6189,2 - Transitive friends - step 4,4GB
9,1600,2 - Transitive friends - step 4,4GB
10,1580,2 - Transitive friends - step 4,4GB
11,1573,2 - Transitive friends - step 4,4GB
12,1551,2 - Transitive friends - step 4,4GB
13,2551,2 - Transitive friends - step 4,4GB
14,2536,2 - Transitive friends - step 4,4GB
15,2580,2 - Transitive friends - step 4,4GB
16,2504,2 - Transitive friends - step 4,4GB
1,12886,2 - Transitive friends - step 4,8GB
2,12988,2 - Transitive friends - step 4,8GB
3,13035,2 - Transitive friends - step 4,8GB
4,13107,2 - Transitive friends - step 4,8GB
5,6225,2 - Transitive friends - step 4,8GB
6,6193,2 - Transitive friends - step 4,8GB
7,6211,2 - Transitive friends - step 4,8GB
8,6130,2 - Transitive friends - step 4,8GB
9,1614,2 - Transitive friends - step 4,8GB
10,1577,2 - Transitive friends - step 4,8GB
11,1619,2 - Transitive friends - step 4,8GB
12,1579,2 - Transitive friends - step 4,8GB
13,2521,2 - Transitive friends - step 4,8GB
14,2559,2 - Transitive friends - step 4,8GB
15,2555,2 - Transitive friends - step 4,8GB
16,2556,2 - Transitive friends - step 4,8GB
