experiment_index,elapsed,label,experiment
1,627,1 - Transitive friends - step 3,default
2,576,1 - Transitive friends - step 3,default
3,586,1 - Transitive friends - step 3,default
4,572,1 - Transitive friends - step 3,default
5,313,1 - Transitive friends - step 3,default
6,309,1 - Transitive friends - step 3,default
7,310,1 - Transitive friends - step 3,default
8,313,1 - Transitive friends - step 3,default
9,101,1 - Transitive friends - step 3,default
10,101,1 - Transitive friends - step 3,default
11,100,1 - Transitive friends - step 3,default
12,99,1 - Transitive friends - step 3,default
13,112,1 - Transitive friends - step 3,default
14,110,1 - Transitive friends - step 3,default
15,110,1 - Transitive friends - step 3,default
16,114,1 - Transitive friends - step 3,default
1,950,1 - Transitive friends - step 3,1GB
2,572,1 - Transitive friends - step 3,1GB
3,566,1 - Transitive friends - step 3,1GB
4,574,1 - Transitive friends - step 3,1GB
5,335,1 - Transitive friends - step 3,1GB
6,282,1 - Transitive friends - step 3,1GB
7,279,1 - Transitive friends - step 3,1GB
8,278,1 - Transitive friends - step 3,1GB
9,89,1 - Transitive friends - step 3,1GB
10,82,1 - Transitive friends - step 3,1GB
11,83,1 - Transitive friends - step 3,1GB
12,82,1 - Transitive friends - step 3,1GB
13,105,1 - Transitive friends - step 3,1GB
14,93,1 - Transitive friends - step 3,1GB
15,92,1 - Transitive friends - step 3,1GB
16,93,1 - Transitive friends - step 3,1GB
1,943,1 - Transitive friends - step 3,2GB
2,473,1 - Transitive friends - step 3,2GB
3,472,1 - Transitive friends - step 3,2GB
4,474,1 - Transitive friends - step 3,2GB
5,312,1 - Transitive friends - step 3,2GB
6,255,1 - Transitive friends - step 3,2GB
7,258,1 - Transitive friends - step 3,2GB
8,259,1 - Transitive friends - step 3,2GB
9,91,1 - Transitive friends - step 3,2GB
10,82,1 - Transitive friends - step 3,2GB
11,82,1 - Transitive friends - step 3,2GB
12,81,1 - Transitive friends - step 3,2GB
13,121,1 - Transitive friends - step 3,2GB
14,93,1 - Transitive friends - step 3,2GB
15,92,1 - Transitive friends - step 3,2GB
16,91,1 - Transitive friends - step 3,2GB
1,552,1 - Transitive friends - step 3,4GB
2,470,1 - Transitive friends - step 3,4GB
3,474,1 - Transitive friends - step 3,4GB
4,469,1 - Transitive friends - step 3,4GB
5,281,1 - Transitive friends - step 3,4GB
6,261,1 - Transitive friends - step 3,4GB
7,260,1 - Transitive friends - step 3,4GB
8,257,1 - Transitive friends - step 3,4GB
9,91,1 - Transitive friends - step 3,4GB
10,83,1 - Transitive friends - step 3,4GB
11,83,1 - Transitive friends - step 3,4GB
12,83,1 - Transitive friends - step 3,4GB
13,96,1 - Transitive friends - step 3,4GB
14,92,1 - Transitive friends - step 3,4GB
15,92,1 - Transitive friends - step 3,4GB
16,91,1 - Transitive friends - step 3,4GB
1,564,1 - Transitive friends - step 3,8GB
2,470,1 - Transitive friends - step 3,8GB
3,469,1 - Transitive friends - step 3,8GB
4,469,1 - Transitive friends - step 3,8GB
5,387,1 - Transitive friends - step 3,8GB
6,257,1 - Transitive friends - step 3,8GB
7,258,1 - Transitive friends - step 3,8GB
8,257,1 - Transitive friends - step 3,8GB
9,130,1 - Transitive friends - step 3,8GB
10,85,1 - Transitive friends - step 3,8GB
11,82,1 - Transitive friends - step 3,8GB
12,82,1 - Transitive friends - step 3,8GB
13,163,1 - Transitive friends - step 3,8GB
14,92,1 - Transitive friends - step 3,8GB
15,92,1 - Transitive friends - step 3,8GB
16,91,1 - Transitive friends - step 3,8GB
