experiment_index,elapsed,label,experiment
1,311622,3 - Transitive friends - step 5,default
2,274761,3 - Transitive friends - step 5,default
3,301683,3 - Transitive friends - step 5,default
4,284258,3 - Transitive friends - step 5,default
5,113138,3 - Transitive friends - step 5,default
6,112819,3 - Transitive friends - step 5,default
7,116526,3 - Transitive friends - step 5,default
8,112743,3 - Transitive friends - step 5,default
9,27217,3 - Transitive friends - step 5,default
10,25035,3 - Transitive friends - step 5,default
11,24868,3 - Transitive friends - step 5,default
12,25876,3 - Transitive friends - step 5,default
13,50513,3 - Transitive friends - step 5,default
14,52029,3 - Transitive friends - step 5,default
15,51109,3 - Transitive friends - step 5,default
16,51459,3 - Transitive friends - step 5,default
1,295708,3 - Transitive friends - step 5,1GB
2,309791,3 - Transitive friends - step 5,1GB
3,275027,3 - Transitive friends - step 5,1GB
4,301362,3 - Transitive friends - step 5,1GB
5,112721,3 - Transitive friends - step 5,1GB
6,114336,3 - Transitive friends - step 5,1GB
7,113258,3 - Transitive friends - step 5,1GB
8,113553,3 - Transitive friends - step 5,1GB
9,27273,3 - Transitive friends - step 5,1GB
10,25319,3 - Transitive friends - step 5,1GB
11,25182,3 - Transitive friends - step 5,1GB
12,25023,3 - Transitive friends - step 5,1GB
13,50940,3 - Transitive friends - step 5,1GB
14,52880,3 - Transitive friends - step 5,1GB
15,56626,3 - Transitive friends - step 5,1GB
16,51723,3 - Transitive friends - step 5,1GB
1,272431,3 - Transitive friends - step 5,2GB
2,275863,3 - Transitive friends - step 5,2GB
3,321791,3 - Transitive friends - step 5,2GB
4,288558,3 - Transitive friends - step 5,2GB
5,113691,3 - Transitive friends - step 5,2GB
6,112534,3 - Transitive friends - step 5,2GB
7,113623,3 - Transitive friends - step 5,2GB
8,113250,3 - Transitive friends - step 5,2GB
9,26723,3 - Transitive friends - step 5,2GB
10,25066,3 - Transitive friends - step 5,2GB
11,25025,3 - Transitive friends - step 5,2GB
12,24990,3 - Transitive friends - step 5,2GB
13,50595,3 - Transitive friends - step 5,2GB
14,51948,3 - Transitive friends - step 5,2GB
15,51681,3 - Transitive friends - step 5,2GB
16,51569,3 - Transitive friends - step 5,2GB
1,317150,3 - Transitive friends - step 5,4GB
2,287030,3 - Transitive friends - step 5,4GB
3,305862,3 - Transitive friends - step 5,4GB
4,348253,3 - Transitive friends - step 5,4GB
5,113176,3 - Transitive friends - step 5,4GB
6,113157,3 - Transitive friends - step 5,4GB
7,113529,3 - Transitive friends - step 5,4GB
8,113604,3 - Transitive friends - step 5,4GB
9,26829,3 - Transitive friends - step 5,4GB
10,25048,3 - Transitive friends - step 5,4GB
11,24973,3 - Transitive friends - step 5,4GB
12,25634,3 - Transitive friends - step 5,4GB
13,50794,3 - Transitive friends - step 5,4GB
14,51927,3 - Transitive friends - step 5,4GB
15,51294,3 - Transitive friends - step 5,4GB
16,51636,3 - Transitive friends - step 5,4GB
1,285286,3 - Transitive friends - step 5,8GB
2,276020,3 - Transitive friends - step 5,8GB
3,285614,3 - Transitive friends - step 5,8GB
4,277060,3 - Transitive friends - step 5,8GB
5,112224,3 - Transitive friends - step 5,8GB
6,112143,3 - Transitive friends - step 5,8GB
7,113443,3 - Transitive friends - step 5,8GB
8,114274,3 - Transitive friends - step 5,8GB
9,26664,3 - Transitive friends - step 5,8GB
10,24997,3 - Transitive friends - step 5,8GB
11,25811,3 - Transitive friends - step 5,8GB
12,25037,3 - Transitive friends - step 5,8GB
13,50430,3 - Transitive friends - step 5,8GB
14,51302,3 - Transitive friends - step 5,8GB
15,51208,3 - Transitive friends - step 5,8GB
16,51402,3 - Transitive friends - step 5,8GB
