experiment_index,elapsed,label,experiment
1,28749,2 - Transitive friends - step 4,default
2,29483,2 - Transitive friends - step 4,default
3,30038,2 - Transitive friends - step 4,default
4,29258,2 - Transitive friends - step 4,default
5,8005,2 - Transitive friends - step 4,default
6,7256,2 - Transitive friends - step 4,default
7,7209,2 - Transitive friends - step 4,default
8,7322,2 - Transitive friends - step 4,default
9,7912,2 - Transitive friends - step 4,default
10,8007,2 - Transitive friends - step 4,default
11,8020,2 - Transitive friends - step 4,default
12,7989,2 - Transitive friends - step 4,default
13,2239,2 - Transitive friends - step 4,default
14,2039,2 - Transitive friends - step 4,default
15,2116,2 - Transitive friends - step 4,default
16,2043,2 - Transitive friends - step 4,default
1,28646,2 - Transitive friends - step 4,1GB
2,29317,2 - Transitive friends - step 4,1GB
3,29067,2 - Transitive friends - step 4,1GB
4,29030,2 - Transitive friends - step 4,1GB
5,7832,2 - Transitive friends - step 4,1GB
6,7339,2 - Transitive friends - step 4,1GB
7,7247,2 - Transitive friends - step 4,1GB
8,7297,2 - Transitive friends - step 4,1GB
9,8105,2 - Transitive friends - step 4,1GB
10,8101,2 - Transitive friends - step 4,1GB
11,8172,2 - Transitive friends - step 4,1GB
12,8110,2 - Transitive friends - step 4,1GB
13,2123,2 - Transitive friends - step 4,1GB
14,2096,2 - Transitive friends - step 4,1GB
15,2302,2 - Transitive friends - step 4,1GB
16,2093,2 - Transitive friends - step 4,1GB
