experiment_index,elapsed,label,experiment
1,245,9 - Friends recommendation,default
2,21,9 - Friends recommendation,default
3,16,9 - Friends recommendation,default
4,13,9 - Friends recommendation,default
5,183,9 - Friends recommendation,default
6,123,9 - Friends recommendation,default
7,108,9 - Friends recommendation,default
8,86,9 - Friends recommendation,default
9,90,9 - Friends recommendation,default
10,55,9 - Friends recommendation,default
11,59,9 - Friends recommendation,default
12,38,9 - Friends recommendation,default
13,58,9 - Friends recommendation,default
14,27,9 - Friends recommendation,default
15,32,9 - Friends recommendation,default
16,27,9 - Friends recommendation,default
1,344,9 - Friends recommendation,1GB
2,22,9 - Friends recommendation,1GB
3,12,9 - Friends recommendation,1GB
4,10,9 - Friends recommendation,1GB
5,147,9 - Friends recommendation,1GB
6,100,9 - Friends recommendation,1GB
7,94,9 - Friends recommendation,1GB
8,91,9 - Friends recommendation,1GB
9,83,9 - Friends recommendation,1GB
10,59,9 - Friends recommendation,1GB
11,49,9 - Friends recommendation,1GB
12,37,9 - Friends recommendation,1GB
13,49,9 - Friends recommendation,1GB
14,24,9 - Friends recommendation,1GB
15,21,9 - Friends recommendation,1GB
16,23,9 - Friends recommendation,1GB
1,238,9 - Friends recommendation,2GB
2,18,9 - Friends recommendation,2GB
3,14,9 - Friends recommendation,2GB
4,13,9 - Friends recommendation,2GB
5,154,9 - Friends recommendation,2GB
6,101,9 - Friends recommendation,2GB
7,106,9 - Friends recommendation,2GB
8,93,9 - Friends recommendation,2GB
9,83,9 - Friends recommendation,2GB
10,62,9 - Friends recommendation,2GB
11,73,9 - Friends recommendation,2GB
12,56,9 - Friends recommendation,2GB
13,55,9 - Friends recommendation,2GB
14,29,9 - Friends recommendation,2GB
15,24,9 - Friends recommendation,2GB
16,21,9 - Friends recommendation,2GB
1,228,9 - Friends recommendation,4GB
2,14,9 - Friends recommendation,4GB
3,12,9 - Friends recommendation,4GB
4,10,9 - Friends recommendation,4GB
5,142,9 - Friends recommendation,4GB
6,98,9 - Friends recommendation,4GB
7,100,9 - Friends recommendation,4GB
8,91,9 - Friends recommendation,4GB
9,82,9 - Friends recommendation,4GB
10,58,9 - Friends recommendation,4GB
11,49,9 - Friends recommendation,4GB
12,44,9 - Friends recommendation,4GB
13,52,9 - Friends recommendation,4GB
14,28,9 - Friends recommendation,4GB
15,22,9 - Friends recommendation,4GB
16,21,9 - Friends recommendation,4GB
1,247,9 - Friends recommendation,8GB
2,18,9 - Friends recommendation,8GB
3,13,9 - Friends recommendation,8GB
4,11,9 - Friends recommendation,8GB
5,143,9 - Friends recommendation,8GB
6,103,9 - Friends recommendation,8GB
7,96,9 - Friends recommendation,8GB
8,95,9 - Friends recommendation,8GB
9,87,9 - Friends recommendation,8GB
10,59,9 - Friends recommendation,8GB
11,51,9 - Friends recommendation,8GB
12,49,9 - Friends recommendation,8GB
13,49,9 - Friends recommendation,8GB
14,24,9 - Friends recommendation,8GB
15,20,9 - Friends recommendation,8GB
16,24,9 - Friends recommendation,8GB
