experiment_index,elapsed,label,experiment
1,187,2 - Transitive friends - step 4,default
2,19,2 - Transitive friends - step 4,default
3,16,2 - Transitive friends - step 4,default
4,15,2 - Transitive friends - step 4,default
5,124,2 - Transitive friends - step 4,default
6,22,2 - Transitive friends - step 4,default
7,40,2 - Transitive friends - step 4,default
8,18,2 - Transitive friends - step 4,default
9,34,2 - Transitive friends - step 4,default
10,13,2 - Transitive friends - step 4,default
11,10,2 - Transitive friends - step 4,default
12,9,2 - Transitive friends - step 4,default
13,33,2 - Transitive friends - step 4,default
14,15,2 - Transitive friends - step 4,default
15,12,2 - Transitive friends - step 4,default
16,19,2 - Transitive friends - step 4,default
1,163,2 - Transitive friends - step 4,1GB
2,18,2 - Transitive friends - step 4,1GB
3,16,2 - Transitive friends - step 4,1GB
4,16,2 - Transitive friends - step 4,1GB
5,115,2 - Transitive friends - step 4,1GB
6,40,2 - Transitive friends - step 4,1GB
7,23,2 - Transitive friends - step 4,1GB
8,16,2 - Transitive friends - step 4,1GB
9,32,2 - Transitive friends - step 4,1GB
10,10,2 - Transitive friends - step 4,1GB
11,10,2 - Transitive friends - step 4,1GB
12,9,2 - Transitive friends - step 4,1GB
13,29,2 - Transitive friends - step 4,1GB
14,13,2 - Transitive friends - step 4,1GB
15,13,2 - Transitive friends - step 4,1GB
16,12,2 - Transitive friends - step 4,1GB
1,153,2 - Transitive friends - step 4,2GB
2,15,2 - Transitive friends - step 4,2GB
3,13,2 - Transitive friends - step 4,2GB
4,13,2 - Transitive friends - step 4,2GB
5,100,2 - Transitive friends - step 4,2GB
6,14,2 - Transitive friends - step 4,2GB
7,12,2 - Transitive friends - step 4,2GB
8,12,2 - Transitive friends - step 4,2GB
9,26,2 - Transitive friends - step 4,2GB
10,8,2 - Transitive friends - step 4,2GB
11,8,2 - Transitive friends - step 4,2GB
12,8,2 - Transitive friends - step 4,2GB
13,27,2 - Transitive friends - step 4,2GB
14,12,2 - Transitive friends - step 4,2GB
15,11,2 - Transitive friends - step 4,2GB
16,11,2 - Transitive friends - step 4,2GB
1,145,2 - Transitive friends - step 4,4GB
2,16,2 - Transitive friends - step 4,4GB
3,14,2 - Transitive friends - step 4,4GB
4,14,2 - Transitive friends - step 4,4GB
5,102,2 - Transitive friends - step 4,4GB
6,14,2 - Transitive friends - step 4,4GB
7,13,2 - Transitive friends - step 4,4GB
8,13,2 - Transitive friends - step 4,4GB
9,29,2 - Transitive friends - step 4,4GB
10,9,2 - Transitive friends - step 4,4GB
11,9,2 - Transitive friends - step 4,4GB
12,9,2 - Transitive friends - step 4,4GB
13,28,2 - Transitive friends - step 4,4GB
14,11,2 - Transitive friends - step 4,4GB
15,12,2 - Transitive friends - step 4,4GB
16,12,2 - Transitive friends - step 4,4GB
1,146,2 - Transitive friends - step 4,8GB
2,18,2 - Transitive friends - step 4,8GB
3,17,2 - Transitive friends - step 4,8GB
4,17,2 - Transitive friends - step 4,8GB
5,106,2 - Transitive friends - step 4,8GB
6,16,2 - Transitive friends - step 4,8GB
7,15,2 - Transitive friends - step 4,8GB
8,14,2 - Transitive friends - step 4,8GB
9,26,2 - Transitive friends - step 4,8GB
10,9,2 - Transitive friends - step 4,8GB
11,9,2 - Transitive friends - step 4,8GB
12,9,2 - Transitive friends - step 4,8GB
13,30,2 - Transitive friends - step 4,8GB
14,13,2 - Transitive friends - step 4,8GB
15,13,2 - Transitive friends - step 4,8GB
16,13,2 - Transitive friends - step 4,8GB
