experiment_index,elapsed,label,experiment
1,1059,1 - Transitive friends - step 3,default
2,35,1 - Transitive friends - step 3,default
3,25,1 - Transitive friends - step 3,default
4,21,1 - Transitive friends - step 3,default
5,157,1 - Transitive friends - step 3,default
6,21,1 - Transitive friends - step 3,default
7,21,1 - Transitive friends - step 3,default
8,13,1 - Transitive friends - step 3,default
9,36,1 - Transitive friends - step 3,default
10,10,1 - Transitive friends - step 3,default
11,9,1 - Transitive friends - step 3,default
12,12,1 - Transitive friends - step 3,default
13,45,1 - Transitive friends - step 3,default
14,12,1 - Transitive friends - step 3,default
15,14,1 - Transitive friends - step 3,default
16,11,1 - Transitive friends - step 3,default
1,971,1 - Transitive friends - step 3,1GB
2,34,1 - Transitive friends - step 3,1GB
3,23,1 - Transitive friends - step 3,1GB
4,26,1 - Transitive friends - step 3,1GB
5,128,1 - Transitive friends - step 3,1GB
6,18,1 - Transitive friends - step 3,1GB
7,16,1 - Transitive friends - step 3,1GB
8,14,1 - Transitive friends - step 3,1GB
9,32,1 - Transitive friends - step 3,1GB
10,9,1 - Transitive friends - step 3,1GB
11,8,1 - Transitive friends - step 3,1GB
12,8,1 - Transitive friends - step 3,1GB
13,32,1 - Transitive friends - step 3,1GB
14,12,1 - Transitive friends - step 3,1GB
15,16,1 - Transitive friends - step 3,1GB
16,14,1 - Transitive friends - step 3,1GB
1,1009,1 - Transitive friends - step 3,2GB
2,42,1 - Transitive friends - step 3,2GB
3,24,1 - Transitive friends - step 3,2GB
4,21,1 - Transitive friends - step 3,2GB
5,170,1 - Transitive friends - step 3,2GB
6,20,1 - Transitive friends - step 3,2GB
7,17,1 - Transitive friends - step 3,2GB
8,14,1 - Transitive friends - step 3,2GB
9,37,1 - Transitive friends - step 3,2GB
10,9,1 - Transitive friends - step 3,2GB
11,9,1 - Transitive friends - step 3,2GB
12,10,1 - Transitive friends - step 3,2GB
13,36,1 - Transitive friends - step 3,2GB
14,11,1 - Transitive friends - step 3,2GB
15,12,1 - Transitive friends - step 3,2GB
16,12,1 - Transitive friends - step 3,2GB
1,954,1 - Transitive friends - step 3,4GB
2,29,1 - Transitive friends - step 3,4GB
3,24,1 - Transitive friends - step 3,4GB
4,20,1 - Transitive friends - step 3,4GB
5,177,1 - Transitive friends - step 3,4GB
6,19,1 - Transitive friends - step 3,4GB
7,17,1 - Transitive friends - step 3,4GB
8,14,1 - Transitive friends - step 3,4GB
9,35,1 - Transitive friends - step 3,4GB
10,10,1 - Transitive friends - step 3,4GB
11,9,1 - Transitive friends - step 3,4GB
12,11,1 - Transitive friends - step 3,4GB
13,34,1 - Transitive friends - step 3,4GB
14,11,1 - Transitive friends - step 3,4GB
15,12,1 - Transitive friends - step 3,4GB
16,11,1 - Transitive friends - step 3,4GB
1,973,1 - Transitive friends - step 3,8GB
2,35,1 - Transitive friends - step 3,8GB
3,28,1 - Transitive friends - step 3,8GB
4,20,1 - Transitive friends - step 3,8GB
5,167,1 - Transitive friends - step 3,8GB
6,23,1 - Transitive friends - step 3,8GB
7,17,1 - Transitive friends - step 3,8GB
8,15,1 - Transitive friends - step 3,8GB
9,34,1 - Transitive friends - step 3,8GB
10,9,1 - Transitive friends - step 3,8GB
11,9,1 - Transitive friends - step 3,8GB
12,9,1 - Transitive friends - step 3,8GB
13,33,1 - Transitive friends - step 3,8GB
14,14,1 - Transitive friends - step 3,8GB
15,12,1 - Transitive friends - step 3,8GB
16,11,1 - Transitive friends - step 3,8GB
