experiment_index,elapsed,label,experiment
1,3630,9 - Friend recommendation,default
2,1529,9 - Friend recommendation,default
3,1528,9 - Friend recommendation,default
4,1482,9 - Friend recommendation,default
5,1449,9 - Friend recommendation,default
6,1288,9 - Friend recommendation,default
7,1314,9 - Friend recommendation,default
8,1285,9 - Friend recommendation,default
9,1618,9 - Friend recommendation,default
10,1306,9 - Friend recommendation,default
11,1319,9 - Friend recommendation,default
12,1266,9 - Friend recommendation,default
13,2488,9 - Friend recommendation,default
14,1723,9 - Friend recommendation,default
15,1738,9 - Friend recommendation,default
16,1723,9 - Friend recommendation,default
1,1328,9 - Friend recommendation,1GB
2,1135,9 - Friend recommendation,1GB
3,1121,9 - Friend recommendation,1GB
4,1125,9 - Friend recommendation,1GB
5,1075,9 - Friend recommendation,1GB
6,1058,9 - Friend recommendation,1GB
7,1045,9 - Friend recommendation,1GB
8,1063,9 - Friend recommendation,1GB
9,1113,9 - Friend recommendation,1GB
10,1075,9 - Friend recommendation,1GB
11,1064,9 - Friend recommendation,1GB
12,1062,9 - Friend recommendation,1GB
13,1547,9 - Friend recommendation,1GB
14,1292,9 - Friend recommendation,1GB
15,1305,9 - Friend recommendation,1GB
16,1300,9 - Friend recommendation,1GB
1,1403,9 - Friend recommendation,2GB
2,1107,9 - Friend recommendation,2GB
3,1116,9 - Friend recommendation,2GB
4,1110,9 - Friend recommendation,2GB
5,1066,9 - Friend recommendation,2GB
6,1043,9 - Friend recommendation,2GB
7,1043,9 - Friend recommendation,2GB
8,1038,9 - Friend recommendation,2GB
9,1098,9 - Friend recommendation,2GB
10,1041,9 - Friend recommendation,2GB
11,1050,9 - Friend recommendation,2GB
12,1053,9 - Friend recommendation,2GB
13,1527,9 - Friend recommendation,2GB
14,1289,9 - Friend recommendation,2GB
15,1289,9 - Friend recommendation,2GB
16,1280,9 - Friend recommendation,2GB
1,1281,9 - Friend recommendation,4GB
2,1081,9 - Friend recommendation,4GB
3,1076,9 - Friend recommendation,4GB
4,1072,9 - Friend recommendation,4GB
5,1032,9 - Friend recommendation,4GB
6,1013,9 - Friend recommendation,4GB
7,1018,9 - Friend recommendation,4GB
8,1000,9 - Friend recommendation,4GB
9,1039,9 - Friend recommendation,4GB
10,1013,9 - Friend recommendation,4GB
11,1005,9 - Friend recommendation,4GB
12,991,9 - Friend recommendation,4GB
13,1268,9 - Friend recommendation,4GB
14,1213,9 - Friend recommendation,4GB
15,1219,9 - Friend recommendation,4GB
16,1226,9 - Friend recommendation,4GB
1,1294,9 - Friend recommendation,8GB
2,1078,9 - Friend recommendation,8GB
3,1106,9 - Friend recommendation,8GB
4,1076,9 - Friend recommendation,8GB
5,1028,9 - Friend recommendation,8GB
6,998,9 - Friend recommendation,8GB
7,1008,9 - Friend recommendation,8GB
8,1003,9 - Friend recommendation,8GB
9,1024,9 - Friend recommendation,8GB
10,998,9 - Friend recommendation,8GB
11,1001,9 - Friend recommendation,8GB
12,1003,9 - Friend recommendation,8GB
13,1265,9 - Friend recommendation,8GB
14,1204,9 - Friend recommendation,8GB
15,1219,9 - Friend recommendation,8GB
16,1217,9 - Friend recommendation,8GB
