experiment_index,elapsed,label,experiment
1,1284,1 - Transitive friends - step 3,default
2,39,1 - Transitive friends - step 3,default
3,36,1 - Transitive friends - step 3,default
4,33,1 - Transitive friends - step 3,default
5,226,1 - Transitive friends - step 3,default
6,26,1 - Transitive friends - step 3,default
7,24,1 - Transitive friends - step 3,default
8,23,1 - Transitive friends - step 3,default
9,53,1 - Transitive friends - step 3,default
10,15,1 - Transitive friends - step 3,default
11,15,1 - Transitive friends - step 3,default
12,16,1 - Transitive friends - step 3,default
13,65,1 - Transitive friends - step 3,default
14,19,1 - Transitive friends - step 3,default
15,20,1 - Transitive friends - step 3,default
16,20,1 - Transitive friends - step 3,default
1,1206,1 - Transitive friends - step 3,1GB
2,38,1 - Transitive friends - step 3,1GB
3,34,1 - Transitive friends - step 3,1GB
4,35,1 - Transitive friends - step 3,1GB
5,197,1 - Transitive friends - step 3,1GB
6,26,1 - Transitive friends - step 3,1GB
7,23,1 - Transitive friends - step 3,1GB
8,23,1 - Transitive friends - step 3,1GB
9,49,1 - Transitive friends - step 3,1GB
10,16,1 - Transitive friends - step 3,1GB
11,16,1 - Transitive friends - step 3,1GB
12,15,1 - Transitive friends - step 3,1GB
13,51,1 - Transitive friends - step 3,1GB
14,20,1 - Transitive friends - step 3,1GB
15,20,1 - Transitive friends - step 3,1GB
16,21,1 - Transitive friends - step 3,1GB
1,1236,1 - Transitive friends - step 3,2GB
2,46,1 - Transitive friends - step 3,2GB
3,36,1 - Transitive friends - step 3,2GB
4,32,1 - Transitive friends - step 3,2GB
5,203,1 - Transitive friends - step 3,2GB
6,26,1 - Transitive friends - step 3,2GB
7,24,1 - Transitive friends - step 3,2GB
8,23,1 - Transitive friends - step 3,2GB
9,49,1 - Transitive friends - step 3,2GB
10,15,1 - Transitive friends - step 3,2GB
11,15,1 - Transitive friends - step 3,2GB
12,17,1 - Transitive friends - step 3,2GB
13,50,1 - Transitive friends - step 3,2GB
14,20,1 - Transitive friends - step 3,2GB
15,19,1 - Transitive friends - step 3,2GB
16,20,1 - Transitive friends - step 3,2GB
1,1217,1 - Transitive friends - step 3,4GB
2,40,1 - Transitive friends - step 3,4GB
3,38,1 - Transitive friends - step 3,4GB
4,32,1 - Transitive friends - step 3,4GB
5,203,1 - Transitive friends - step 3,4GB
6,26,1 - Transitive friends - step 3,4GB
7,24,1 - Transitive friends - step 3,4GB
8,23,1 - Transitive friends - step 3,4GB
9,49,1 - Transitive friends - step 3,4GB
10,16,1 - Transitive friends - step 3,4GB
11,16,1 - Transitive friends - step 3,4GB
12,16,1 - Transitive friends - step 3,4GB
13,51,1 - Transitive friends - step 3,4GB
14,20,1 - Transitive friends - step 3,4GB
15,20,1 - Transitive friends - step 3,4GB
16,23,1 - Transitive friends - step 3,4GB
1,1225,1 - Transitive friends - step 3,8GB
2,42,1 - Transitive friends - step 3,8GB
3,33,1 - Transitive friends - step 3,8GB
4,33,1 - Transitive friends - step 3,8GB
5,197,1 - Transitive friends - step 3,8GB
6,25,1 - Transitive friends - step 3,8GB
7,23,1 - Transitive friends - step 3,8GB
8,23,1 - Transitive friends - step 3,8GB
9,49,1 - Transitive friends - step 3,8GB
10,15,1 - Transitive friends - step 3,8GB
11,15,1 - Transitive friends - step 3,8GB
12,15,1 - Transitive friends - step 3,8GB
13,51,1 - Transitive friends - step 3,8GB
14,19,1 - Transitive friends - step 3,8GB
15,20,1 - Transitive friends - step 3,8GB
16,20,1 - Transitive friends - step 3,8GB
