experiment_index,elapsed,label,experiment
1,158,3 - Transitive friends - step 5,default
2,23,3 - Transitive friends - step 5,default
3,23,3 - Transitive friends - step 5,default
4,23,3 - Transitive friends - step 5,default
5,180,3 - Transitive friends - step 5,default
6,24,3 - Transitive friends - step 5,default
7,22,3 - Transitive friends - step 5,default
8,22,3 - Transitive friends - step 5,default
9,40,3 - Transitive friends - step 5,default
10,16,3 - Transitive friends - step 5,default
11,16,3 - Transitive friends - step 5,default
12,15,3 - Transitive friends - step 5,default
13,41,3 - Transitive friends - step 5,default
14,21,3 - Transitive friends - step 5,default
15,22,3 - Transitive friends - step 5,default
16,22,3 - Transitive friends - step 5,default
1,155,3 - Transitive friends - step 5,1GB
2,23,3 - Transitive friends - step 5,1GB
3,23,3 - Transitive friends - step 5,1GB
4,22,3 - Transitive friends - step 5,1GB
5,139,3 - Transitive friends - step 5,1GB
6,24,3 - Transitive friends - step 5,1GB
7,50,3 - Transitive friends - step 5,1GB
8,25,3 - Transitive friends - step 5,1GB
9,42,3 - Transitive friends - step 5,1GB
10,17,3 - Transitive friends - step 5,1GB
11,16,3 - Transitive friends - step 5,1GB
12,15,3 - Transitive friends - step 5,1GB
13,39,3 - Transitive friends - step 5,1GB
14,19,3 - Transitive friends - step 5,1GB
15,23,3 - Transitive friends - step 5,1GB
16,20,3 - Transitive friends - step 5,1GB
1,157,3 - Transitive friends - step 5,2GB
2,22,3 - Transitive friends - step 5,2GB
3,23,3 - Transitive friends - step 5,2GB
4,22,3 - Transitive friends - step 5,2GB
5,117,3 - Transitive friends - step 5,2GB
6,22,3 - Transitive friends - step 5,2GB
7,20,3 - Transitive friends - step 5,2GB
8,20,3 - Transitive friends - step 5,2GB
9,34,3 - Transitive friends - step 5,2GB
10,16,3 - Transitive friends - step 5,2GB
11,16,3 - Transitive friends - step 5,2GB
12,13,3 - Transitive friends - step 5,2GB
13,38,3 - Transitive friends - step 5,2GB
14,19,3 - Transitive friends - step 5,2GB
15,21,3 - Transitive friends - step 5,2GB
16,20,3 - Transitive friends - step 5,2GB
1,165,3 - Transitive friends - step 5,4GB
2,23,3 - Transitive friends - step 5,4GB
3,23,3 - Transitive friends - step 5,4GB
4,21,3 - Transitive friends - step 5,4GB
5,119,3 - Transitive friends - step 5,4GB
6,21,3 - Transitive friends - step 5,4GB
7,20,3 - Transitive friends - step 5,4GB
8,20,3 - Transitive friends - step 5,4GB
9,35,3 - Transitive friends - step 5,4GB
10,16,3 - Transitive friends - step 5,4GB
11,15,3 - Transitive friends - step 5,4GB
12,14,3 - Transitive friends - step 5,4GB
13,39,3 - Transitive friends - step 5,4GB
14,20,3 - Transitive friends - step 5,4GB
15,20,3 - Transitive friends - step 5,4GB
16,20,3 - Transitive friends - step 5,4GB
1,161,3 - Transitive friends - step 5,8GB
2,23,3 - Transitive friends - step 5,8GB
3,22,3 - Transitive friends - step 5,8GB
4,23,3 - Transitive friends - step 5,8GB
5,119,3 - Transitive friends - step 5,8GB
6,22,3 - Transitive friends - step 5,8GB
7,20,3 - Transitive friends - step 5,8GB
8,21,3 - Transitive friends - step 5,8GB
9,35,3 - Transitive friends - step 5,8GB
10,15,3 - Transitive friends - step 5,8GB
11,15,3 - Transitive friends - step 5,8GB
12,14,3 - Transitive friends - step 5,8GB
13,39,3 - Transitive friends - step 5,8GB
14,19,3 - Transitive friends - step 5,8GB
15,19,3 - Transitive friends - step 5,8GB
16,20,3 - Transitive friends - step 5,8GB
