experiment_index,elapsed,label,experiment
1,284,2 - Transitive friends - step 4,default
2,25,2 - Transitive friends - step 4,default
3,25,2 - Transitive friends - step 4,default
4,24,2 - Transitive friends - step 4,default
5,143,2 - Transitive friends - step 4,default
6,22,2 - Transitive friends - step 4,default
7,21,2 - Transitive friends - step 4,default
8,23,2 - Transitive friends - step 4,default
9,38,2 - Transitive friends - step 4,default
10,16,2 - Transitive friends - step 4,default
11,15,2 - Transitive friends - step 4,default
12,15,2 - Transitive friends - step 4,default
13,44,2 - Transitive friends - step 4,default
14,21,2 - Transitive friends - step 4,default
15,20,2 - Transitive friends - step 4,default
16,21,2 - Transitive friends - step 4,default
1,216,2 - Transitive friends - step 4,1GB
2,25,2 - Transitive friends - step 4,1GB
3,23,2 - Transitive friends - step 4,1GB
4,23,2 - Transitive friends - step 4,1GB
5,137,2 - Transitive friends - step 4,1GB
6,22,2 - Transitive friends - step 4,1GB
7,24,2 - Transitive friends - step 4,1GB
8,21,2 - Transitive friends - step 4,1GB
9,38,2 - Transitive friends - step 4,1GB
10,16,2 - Transitive friends - step 4,1GB
11,15,2 - Transitive friends - step 4,1GB
12,15,2 - Transitive friends - step 4,1GB
13,43,2 - Transitive friends - step 4,1GB
14,21,2 - Transitive friends - step 4,1GB
15,21,2 - Transitive friends - step 4,1GB
16,21,2 - Transitive friends - step 4,1GB
1,255,2 - Transitive friends - step 4,2GB
2,26,2 - Transitive friends - step 4,2GB
3,24,2 - Transitive friends - step 4,2GB
4,23,2 - Transitive friends - step 4,2GB
5,146,2 - Transitive friends - step 4,2GB
6,23,2 - Transitive friends - step 4,2GB
7,21,2 - Transitive friends - step 4,2GB
8,22,2 - Transitive friends - step 4,2GB
9,38,2 - Transitive friends - step 4,2GB
10,15,2 - Transitive friends - step 4,2GB
11,16,2 - Transitive friends - step 4,2GB
12,16,2 - Transitive friends - step 4,2GB
13,43,2 - Transitive friends - step 4,2GB
14,21,2 - Transitive friends - step 4,2GB
15,19,2 - Transitive friends - step 4,2GB
16,20,2 - Transitive friends - step 4,2GB
1,312,2 - Transitive friends - step 4,4GB
2,25,2 - Transitive friends - step 4,4GB
3,24,2 - Transitive friends - step 4,4GB
4,23,2 - Transitive friends - step 4,4GB
5,140,2 - Transitive friends - step 4,4GB
6,22,2 - Transitive friends - step 4,4GB
7,21,2 - Transitive friends - step 4,4GB
8,21,2 - Transitive friends - step 4,4GB
9,39,2 - Transitive friends - step 4,4GB
10,16,2 - Transitive friends - step 4,4GB
11,15,2 - Transitive friends - step 4,4GB
12,15,2 - Transitive friends - step 4,4GB
13,42,2 - Transitive friends - step 4,4GB
14,20,2 - Transitive friends - step 4,4GB
15,21,2 - Transitive friends - step 4,4GB
16,21,2 - Transitive friends - step 4,4GB
1,243,2 - Transitive friends - step 4,8GB
2,25,2 - Transitive friends - step 4,8GB
3,23,2 - Transitive friends - step 4,8GB
4,24,2 - Transitive friends - step 4,8GB
5,143,2 - Transitive friends - step 4,8GB
6,22,2 - Transitive friends - step 4,8GB
7,21,2 - Transitive friends - step 4,8GB
8,21,2 - Transitive friends - step 4,8GB
9,38,2 - Transitive friends - step 4,8GB
10,17,2 - Transitive friends - step 4,8GB
11,15,2 - Transitive friends - step 4,8GB
12,15,2 - Transitive friends - step 4,8GB
13,42,2 - Transitive friends - step 4,8GB
14,21,2 - Transitive friends - step 4,8GB
15,20,2 - Transitive friends - step 4,8GB
16,20,2 - Transitive friends - step 4,8GB
