experiment_index,elapsed,label,experiment
1,257,6.1 - K shortest paths,default
2,60,6.1 - K shortest paths,default
3,53,6.1 - K shortest paths,default
4,53,6.1 - K shortest paths,default
5,58,6.1 - K shortest paths,default
6,39,6.1 - K shortest paths,default
7,39,6.1 - K shortest paths,default
8,40,6.1 - K shortest paths,default
9,60,6.1 - K shortest paths,default
10,50,6.1 - K shortest paths,default
11,49,6.1 - K shortest paths,default
12,50,6.1 - K shortest paths,default
13,46,6.1 - K shortest paths,default
14,36,6.1 - K shortest paths,default
15,36,6.1 - K shortest paths,default
16,37,6.1 - K shortest paths,default
1,252,6.1 - K shortest paths,1GB
2,59,6.1 - K shortest paths,1GB
3,52,6.1 - K shortest paths,1GB
4,50,6.1 - K shortest paths,1GB
5,54,6.1 - K shortest paths,1GB
6,40,6.1 - K shortest paths,1GB
7,42,6.1 - K shortest paths,1GB
8,154,6.1 - K shortest paths,1GB
9,59,6.1 - K shortest paths,1GB
10,50,6.1 - K shortest paths,1GB
11,49,6.1 - K shortest paths,1GB
12,50,6.1 - K shortest paths,1GB
13,48,6.1 - K shortest paths,1GB
14,36,6.1 - K shortest paths,1GB
15,36,6.1 - K shortest paths,1GB
16,43,6.1 - K shortest paths,1GB
1,259,6.1 - K shortest paths,2GB
2,63,6.1 - K shortest paths,2GB
3,62,6.1 - K shortest paths,2GB
4,52,6.1 - K shortest paths,2GB
5,55,6.1 - K shortest paths,2GB
6,42,6.1 - K shortest paths,2GB
7,42,6.1 - K shortest paths,2GB
8,45,6.1 - K shortest paths,2GB
9,63,6.1 - K shortest paths,2GB
10,54,6.1 - K shortest paths,2GB
11,51,6.1 - K shortest paths,2GB
12,52,6.1 - K shortest paths,2GB
13,49,6.1 - K shortest paths,2GB
14,36,6.1 - K shortest paths,2GB
15,36,6.1 - K shortest paths,2GB
16,36,6.1 - K shortest paths,2GB
1,250,6.1 - K shortest paths,4GB
2,60,6.1 - K shortest paths,4GB
3,53,6.1 - K shortest paths,4GB
4,52,6.1 - K shortest paths,4GB
5,55,6.1 - K shortest paths,4GB
6,44,6.1 - K shortest paths,4GB
7,42,6.1 - K shortest paths,4GB
8,46,6.1 - K shortest paths,4GB
9,65,6.1 - K shortest paths,4GB
10,54,6.1 - K shortest paths,4GB
11,52,6.1 - K shortest paths,4GB
12,50,6.1 - K shortest paths,4GB
13,49,6.1 - K shortest paths,4GB
14,38,6.1 - K shortest paths,4GB
15,37,6.1 - K shortest paths,4GB
16,39,6.1 - K shortest paths,4GB
1,271,6.1 - K shortest paths,8GB
2,69,6.1 - K shortest paths,8GB
3,52,6.1 - K shortest paths,8GB
4,53,6.1 - K shortest paths,8GB
5,56,6.1 - K shortest paths,8GB
6,43,6.1 - K shortest paths,8GB
7,41,6.1 - K shortest paths,8GB
8,42,6.1 - K shortest paths,8GB
9,61,6.1 - K shortest paths,8GB
10,50,6.1 - K shortest paths,8GB
11,50,6.1 - K shortest paths,8GB
12,54,6.1 - K shortest paths,8GB
13,46,6.1 - K shortest paths,8GB
14,37,6.1 - K shortest paths,8GB
15,37,6.1 - K shortest paths,8GB
16,37,6.1 - K shortest paths,8GB
