experiment_index,elapsed,label,experiment
1,1215,1 - Transitive friends - step 3,default
2,45,1 - Transitive friends - step 3,default
3,39,1 - Transitive friends - step 3,default
4,30,1 - Transitive friends - step 3,default
5,154,1 - Transitive friends - step 3,default
6,23,1 - Transitive friends - step 3,default
7,19,1 - Transitive friends - step 3,default
8,18,1 - Transitive friends - step 3,default
9,57,1 - Transitive friends - step 3,default
10,22,1 - Transitive friends - step 3,default
11,18,1 - Transitive friends - step 3,default
12,18,1 - Transitive friends - step 3,default
13,44,1 - Transitive friends - step 3,default
14,12,1 - Transitive friends - step 3,default
15,11,1 - Transitive friends - step 3,default
16,12,1 - Transitive friends - step 3,default
1,1104,1 - Transitive friends - step 3,1GB
2,47,1 - Transitive friends - step 3,1GB
3,35,1 - Transitive friends - step 3,1GB
4,31,1 - Transitive friends - step 3,1GB
5,135,1 - Transitive friends - step 3,1GB
6,21,1 - Transitive friends - step 3,1GB
7,18,1 - Transitive friends - step 3,1GB
8,22,1 - Transitive friends - step 3,1GB
9,40,1 - Transitive friends - step 3,1GB
10,18,1 - Transitive friends - step 3,1GB
11,16,1 - Transitive friends - step 3,1GB
12,16,1 - Transitive friends - step 3,1GB
13,38,1 - Transitive friends - step 3,1GB
14,12,1 - Transitive friends - step 3,1GB
15,11,1 - Transitive friends - step 3,1GB
16,11,1 - Transitive friends - step 3,1GB
1,1129,1 - Transitive friends - step 3,2GB
2,48,1 - Transitive friends - step 3,2GB
3,44,1 - Transitive friends - step 3,2GB
4,32,1 - Transitive friends - step 3,2GB
5,145,1 - Transitive friends - step 3,2GB
6,22,1 - Transitive friends - step 3,2GB
7,48,1 - Transitive friends - step 3,2GB
8,30,1 - Transitive friends - step 3,2GB
9,53,1 - Transitive friends - step 3,2GB
10,20,1 - Transitive friends - step 3,2GB
11,19,1 - Transitive friends - step 3,2GB
12,17,1 - Transitive friends - step 3,2GB
13,34,1 - Transitive friends - step 3,2GB
14,11,1 - Transitive friends - step 3,2GB
15,10,1 - Transitive friends - step 3,2GB
16,11,1 - Transitive friends - step 3,2GB
1,1092,1 - Transitive friends - step 3,4GB
2,47,1 - Transitive friends - step 3,4GB
3,38,1 - Transitive friends - step 3,4GB
4,30,1 - Transitive friends - step 3,4GB
5,193,1 - Transitive friends - step 3,4GB
6,24,1 - Transitive friends - step 3,4GB
7,21,1 - Transitive friends - step 3,4GB
8,19,1 - Transitive friends - step 3,4GB
9,46,1 - Transitive friends - step 3,4GB
10,20,1 - Transitive friends - step 3,4GB
11,17,1 - Transitive friends - step 3,4GB
12,17,1 - Transitive friends - step 3,4GB
13,34,1 - Transitive friends - step 3,4GB
14,12,1 - Transitive friends - step 3,4GB
15,11,1 - Transitive friends - step 3,4GB
16,11,1 - Transitive friends - step 3,4GB
1,1095,1 - Transitive friends - step 3,8GB
2,44,1 - Transitive friends - step 3,8GB
3,42,1 - Transitive friends - step 3,8GB
4,33,1 - Transitive friends - step 3,8GB
5,173,1 - Transitive friends - step 3,8GB
6,23,1 - Transitive friends - step 3,8GB
7,24,1 - Transitive friends - step 3,8GB
8,18,1 - Transitive friends - step 3,8GB
9,48,1 - Transitive friends - step 3,8GB
10,19,1 - Transitive friends - step 3,8GB
11,19,1 - Transitive friends - step 3,8GB
12,16,1 - Transitive friends - step 3,8GB
13,35,1 - Transitive friends - step 3,8GB
14,12,1 - Transitive friends - step 3,8GB
15,11,1 - Transitive friends - step 3,8GB
16,10,1 - Transitive friends - step 3,8GB
