experiment_index,elapsed,label,experiment
1,350,2 - Transitive friends - step 4,default
2,42,2 - Transitive friends - step 4,default
3,34,2 - Transitive friends - step 4,default
4,34,2 - Transitive friends - step 4,default
5,115,2 - Transitive friends - step 4,default
6,23,2 - Transitive friends - step 4,default
7,21,2 - Transitive friends - step 4,default
8,21,2 - Transitive friends - step 4,default
9,62,2 - Transitive friends - step 4,default
10,33,2 - Transitive friends - step 4,default
11,31,2 - Transitive friends - step 4,default
12,32,2 - Transitive friends - step 4,default
13,37,2 - Transitive friends - step 4,default
14,18,2 - Transitive friends - step 4,default
15,18,2 - Transitive friends - step 4,default
16,18,2 - Transitive friends - step 4,default
1,192,2 - Transitive friends - step 4,1GB
2,69,2 - Transitive friends - step 4,1GB
3,40,2 - Transitive friends - step 4,1GB
4,35,2 - Transitive friends - step 4,1GB
5,118,2 - Transitive friends - step 4,1GB
6,25,2 - Transitive friends - step 4,1GB
7,22,2 - Transitive friends - step 4,1GB
8,21,2 - Transitive friends - step 4,1GB
9,49,2 - Transitive friends - step 4,1GB
10,41,2 - Transitive friends - step 4,1GB
11,35,2 - Transitive friends - step 4,1GB
12,27,2 - Transitive friends - step 4,1GB
13,36,2 - Transitive friends - step 4,1GB
14,18,2 - Transitive friends - step 4,1GB
15,18,2 - Transitive friends - step 4,1GB
16,18,2 - Transitive friends - step 4,1GB
1,179,2 - Transitive friends - step 4,2GB
2,39,2 - Transitive friends - step 4,2GB
3,35,2 - Transitive friends - step 4,2GB
4,33,2 - Transitive friends - step 4,2GB
5,111,2 - Transitive friends - step 4,2GB
6,26,2 - Transitive friends - step 4,2GB
7,23,2 - Transitive friends - step 4,2GB
8,22,2 - Transitive friends - step 4,2GB
9,52,2 - Transitive friends - step 4,2GB
10,33,2 - Transitive friends - step 4,2GB
11,36,2 - Transitive friends - step 4,2GB
12,40,2 - Transitive friends - step 4,2GB
13,37,2 - Transitive friends - step 4,2GB
14,17,2 - Transitive friends - step 4,2GB
15,19,2 - Transitive friends - step 4,2GB
16,20,2 - Transitive friends - step 4,2GB
1,174,2 - Transitive friends - step 4,4GB
2,39,2 - Transitive friends - step 4,4GB
3,36,2 - Transitive friends - step 4,4GB
4,32,2 - Transitive friends - step 4,4GB
5,117,2 - Transitive friends - step 4,4GB
6,27,2 - Transitive friends - step 4,4GB
7,23,2 - Transitive friends - step 4,4GB
8,22,2 - Transitive friends - step 4,4GB
9,55,2 - Transitive friends - step 4,4GB
10,33,2 - Transitive friends - step 4,4GB
11,33,2 - Transitive friends - step 4,4GB
12,31,2 - Transitive friends - step 4,4GB
13,40,2 - Transitive friends - step 4,4GB
14,22,2 - Transitive friends - step 4,4GB
15,21,2 - Transitive friends - step 4,4GB
16,19,2 - Transitive friends - step 4,4GB
1,165,2 - Transitive friends - step 4,8GB
2,39,2 - Transitive friends - step 4,8GB
3,39,2 - Transitive friends - step 4,8GB
4,34,2 - Transitive friends - step 4,8GB
5,116,2 - Transitive friends - step 4,8GB
6,26,2 - Transitive friends - step 4,8GB
7,24,2 - Transitive friends - step 4,8GB
8,22,2 - Transitive friends - step 4,8GB
9,52,2 - Transitive friends - step 4,8GB
10,33,2 - Transitive friends - step 4,8GB
11,30,2 - Transitive friends - step 4,8GB
12,29,2 - Transitive friends - step 4,8GB
13,37,2 - Transitive friends - step 4,8GB
14,25,2 - Transitive friends - step 4,8GB
15,20,2 - Transitive friends - step 4,8GB
16,19,2 - Transitive friends - step 4,8GB
