experiment_index,elapsed,label,experiment
1,7190,2 - Transitive friends - step 4,default
2,7364,2 - Transitive friends - step 4,default
3,7285,2 - Transitive friends - step 4,default
4,7366,2 - Transitive friends - step 4,default
5,3375,2 - Transitive friends - step 4,default
6,3491,2 - Transitive friends - step 4,default
7,3413,2 - Transitive friends - step 4,default
8,3471,2 - Transitive friends - step 4,default
9,893,2 - Transitive friends - step 4,default
10,851,2 - Transitive friends - step 4,default
11,913,2 - Transitive friends - step 4,default
12,881,2 - Transitive friends - step 4,default
13,1425,2 - Transitive friends - step 4,default
14,1441,2 - Transitive friends - step 4,default
15,1460,2 - Transitive friends - step 4,default
16,1400,2 - Transitive friends - step 4,default
1,7216,2 - Transitive friends - step 4,1GB
2,7238,2 - Transitive friends - step 4,1GB
3,7264,2 - Transitive friends - step 4,1GB
4,7151,2 - Transitive friends - step 4,1GB
5,3545,2 - Transitive friends - step 4,1GB
6,3450,2 - Transitive friends - step 4,1GB
7,3454,2 - Transitive friends - step 4,1GB
8,3428,2 - Transitive friends - step 4,1GB
9,892,2 - Transitive friends - step 4,1GB
10,885,2 - Transitive friends - step 4,1GB
11,887,2 - Transitive friends - step 4,1GB
12,855,2 - Transitive friends - step 4,1GB
13,1353,2 - Transitive friends - step 4,1GB
14,1379,2 - Transitive friends - step 4,1GB
15,1436,2 - Transitive friends - step 4,1GB
16,1381,2 - Transitive friends - step 4,1GB
1,7308,2 - Transitive friends - step 4,2GB
2,7196,2 - Transitive friends - step 4,2GB
3,7783,2 - Transitive friends - step 4,2GB
4,7271,2 - Transitive friends - step 4,2GB
5,3428,2 - Transitive friends - step 4,2GB
6,3438,2 - Transitive friends - step 4,2GB
7,3381,2 - Transitive friends - step 4,2GB
8,3498,2 - Transitive friends - step 4,2GB
9,925,2 - Transitive friends - step 4,2GB
10,886,2 - Transitive friends - step 4,2GB
11,894,2 - Transitive friends - step 4,2GB
12,893,2 - Transitive friends - step 4,2GB
13,1414,2 - Transitive friends - step 4,2GB
14,1395,2 - Transitive friends - step 4,2GB
15,1434,2 - Transitive friends - step 4,2GB
16,1383,2 - Transitive friends - step 4,2GB
1,7224,2 - Transitive friends - step 4,4GB
2,7360,2 - Transitive friends - step 4,4GB
3,7361,2 - Transitive friends - step 4,4GB
4,7334,2 - Transitive friends - step 4,4GB
5,3438,2 - Transitive friends - step 4,4GB
6,3435,2 - Transitive friends - step 4,4GB
7,3531,2 - Transitive friends - step 4,4GB
8,3503,2 - Transitive friends - step 4,4GB
9,937,2 - Transitive friends - step 4,4GB
10,908,2 - Transitive friends - step 4,4GB
11,926,2 - Transitive friends - step 4,4GB
12,966,2 - Transitive friends - step 4,4GB
13,1461,2 - Transitive friends - step 4,4GB
14,1391,2 - Transitive friends - step 4,4GB
15,1434,2 - Transitive friends - step 4,4GB
16,1446,2 - Transitive friends - step 4,4GB
1,7162,2 - Transitive friends - step 4,8GB
2,7676,2 - Transitive friends - step 4,8GB
3,7321,2 - Transitive friends - step 4,8GB
4,7193,2 - Transitive friends - step 4,8GB
5,3458,2 - Transitive friends - step 4,8GB
6,3443,2 - Transitive friends - step 4,8GB
7,3422,2 - Transitive friends - step 4,8GB
8,3427,2 - Transitive friends - step 4,8GB
9,926,2 - Transitive friends - step 4,8GB
10,927,2 - Transitive friends - step 4,8GB
11,907,2 - Transitive friends - step 4,8GB
12,891,2 - Transitive friends - step 4,8GB
13,1467,2 - Transitive friends - step 4,8GB
14,1382,2 - Transitive friends - step 4,8GB
15,1416,2 - Transitive friends - step 4,8GB
16,1462,2 - Transitive friends - step 4,8GB
