experiment_index,elapsed,label,experiment
1,111,6 - k Shortest paths,default
2,111,6 - k Shortest paths,default
3,102,6 - k Shortest paths,default
4,104,6 - k Shortest paths,default
5,105,6 - k Shortest paths,default
6,103,6 - k Shortest paths,default
7,102,6 - k Shortest paths,default
8,123,6 - k Shortest paths,default
9,107,6 - k Shortest paths,default
10,101,6 - k Shortest paths,default
11,98,6 - k Shortest paths,default
12,115,6 - k Shortest paths,default
13,96,6 - k Shortest paths,default
14,100,6 - k Shortest paths,default
15,99,6 - k Shortest paths,default
16,107,6 - k Shortest paths,default
1,112,6 - k Shortest paths,1GB
2,106,6 - k Shortest paths,1GB
3,107,6 - k Shortest paths,1GB
4,106,6 - k Shortest paths,1GB
5,110,6 - k Shortest paths,1GB
6,117,6 - k Shortest paths,1GB
7,103,6 - k Shortest paths,1GB
8,114,6 - k Shortest paths,1GB
9,106,6 - k Shortest paths,1GB
10,104,6 - k Shortest paths,1GB
11,99,6 - k Shortest paths,1GB
12,109,6 - k Shortest paths,1GB
13,101,6 - k Shortest paths,1GB
14,108,6 - k Shortest paths,1GB
15,99,6 - k Shortest paths,1GB
16,103,6 - k Shortest paths,1GB
1,115,6 - k Shortest paths,2GB
2,106,6 - k Shortest paths,2GB
3,104,6 - k Shortest paths,2GB
4,103,6 - k Shortest paths,2GB
5,108,6 - k Shortest paths,2GB
6,109,6 - k Shortest paths,2GB
7,159,6 - k Shortest paths,2GB
8,108,6 - k Shortest paths,2GB
9,110,6 - k Shortest paths,2GB
10,103,6 - k Shortest paths,2GB
11,99,6 - k Shortest paths,2GB
12,101,6 - k Shortest paths,2GB
13,100,6 - k Shortest paths,2GB
14,105,6 - k Shortest paths,2GB
15,99,6 - k Shortest paths,2GB
16,112,6 - k Shortest paths,2GB
1,108,6 - k Shortest paths,4GB
2,101,6 - k Shortest paths,4GB
3,101,6 - k Shortest paths,4GB
4,120,6 - k Shortest paths,4GB
5,103,6 - k Shortest paths,4GB
6,102,6 - k Shortest paths,4GB
7,102,6 - k Shortest paths,4GB
8,100,6 - k Shortest paths,4GB
9,100,6 - k Shortest paths,4GB
10,112,6 - k Shortest paths,4GB
11,94,6 - k Shortest paths,4GB
12,97,6 - k Shortest paths,4GB
13,99,6 - k Shortest paths,4GB
14,99,6 - k Shortest paths,4GB
15,100,6 - k Shortest paths,4GB
16,97,6 - k Shortest paths,4GB
1,108,6 - k Shortest paths,8GB
2,104,6 - k Shortest paths,8GB
3,104,6 - k Shortest paths,8GB
4,105,6 - k Shortest paths,8GB
5,113,6 - k Shortest paths,8GB
6,111,6 - k Shortest paths,8GB
7,110,6 - k Shortest paths,8GB
8,111,6 - k Shortest paths,8GB
9,104,6 - k Shortest paths,8GB
10,113,6 - k Shortest paths,8GB
11,97,6 - k Shortest paths,8GB
12,98,6 - k Shortest paths,8GB
13,110,6 - k Shortest paths,8GB
14,103,6 - k Shortest paths,8GB
15,99,6 - k Shortest paths,8GB
16,103,6 - k Shortest paths,8GB
