experiment_index,elapsed,label,experiment
1,385,1 - Transitive friends - step 3,default
2,313,1 - Transitive friends - step 3,default
3,332,1 - Transitive friends - step 3,default
4,317,1 - Transitive friends - step 3,default
5,180,1 - Transitive friends - step 3,default
6,165,1 - Transitive friends - step 3,default
7,178,1 - Transitive friends - step 3,default
8,168,1 - Transitive friends - step 3,default
9,58,1 - Transitive friends - step 3,default
10,59,1 - Transitive friends - step 3,default
11,68,1 - Transitive friends - step 3,default
12,62,1 - Transitive friends - step 3,default
13,67,1 - Transitive friends - step 3,default
14,63,1 - Transitive friends - step 3,default
15,64,1 - Transitive friends - step 3,default
16,61,1 - Transitive friends - step 3,default
1,352,1 - Transitive friends - step 3,1GB
2,344,1 - Transitive friends - step 3,1GB
3,320,1 - Transitive friends - step 3,1GB
4,320,1 - Transitive friends - step 3,1GB
5,164,1 - Transitive friends - step 3,1GB
6,181,1 - Transitive friends - step 3,1GB
7,162,1 - Transitive friends - step 3,1GB
8,179,1 - Transitive friends - step 3,1GB
9,53,1 - Transitive friends - step 3,1GB
10,48,1 - Transitive friends - step 3,1GB
11,50,1 - Transitive friends - step 3,1GB
12,49,1 - Transitive friends - step 3,1GB
13,53,1 - Transitive friends - step 3,1GB
14,53,1 - Transitive friends - step 3,1GB
15,53,1 - Transitive friends - step 3,1GB
16,52,1 - Transitive friends - step 3,1GB
1,327,1 - Transitive friends - step 3,2GB
2,280,1 - Transitive friends - step 3,2GB
3,281,1 - Transitive friends - step 3,2GB
4,277,1 - Transitive friends - step 3,2GB
5,176,1 - Transitive friends - step 3,2GB
6,162,1 - Transitive friends - step 3,2GB
7,155,1 - Transitive friends - step 3,2GB
8,155,1 - Transitive friends - step 3,2GB
9,86,1 - Transitive friends - step 3,2GB
10,49,1 - Transitive friends - step 3,2GB
11,48,1 - Transitive friends - step 3,2GB
12,48,1 - Transitive friends - step 3,2GB
13,57,1 - Transitive friends - step 3,2GB
14,54,1 - Transitive friends - step 3,2GB
15,55,1 - Transitive friends - step 3,2GB
16,68,1 - Transitive friends - step 3,2GB
1,325,1 - Transitive friends - step 3,4GB
2,279,1 - Transitive friends - step 3,4GB
3,281,1 - Transitive friends - step 3,4GB
4,309,1 - Transitive friends - step 3,4GB
5,175,1 - Transitive friends - step 3,4GB
6,156,1 - Transitive friends - step 3,4GB
7,196,1 - Transitive friends - step 3,4GB
8,151,1 - Transitive friends - step 3,4GB
9,55,1 - Transitive friends - step 3,4GB
10,64,1 - Transitive friends - step 3,4GB
11,47,1 - Transitive friends - step 3,4GB
12,47,1 - Transitive friends - step 3,4GB
13,65,1 - Transitive friends - step 3,4GB
14,57,1 - Transitive friends - step 3,4GB
15,53,1 - Transitive friends - step 3,4GB
16,58,1 - Transitive friends - step 3,4GB
1,345,1 - Transitive friends - step 3,8GB
2,285,1 - Transitive friends - step 3,8GB
3,346,1 - Transitive friends - step 3,8GB
4,275,1 - Transitive friends - step 3,8GB
5,164,1 - Transitive friends - step 3,8GB
6,149,1 - Transitive friends - step 3,8GB
7,149,1 - Transitive friends - step 3,8GB
8,163,1 - Transitive friends - step 3,8GB
9,56,1 - Transitive friends - step 3,8GB
10,47,1 - Transitive friends - step 3,8GB
11,47,1 - Transitive friends - step 3,8GB
12,53,1 - Transitive friends - step 3,8GB
13,56,1 - Transitive friends - step 3,8GB
14,59,1 - Transitive friends - step 3,8GB
15,56,1 - Transitive friends - step 3,8GB
16,52,1 - Transitive friends - step 3,8GB
