experiment_index,elapsed,label,experiment
1,163,3 - Transitive friends - step 5,default
2,11,3 - Transitive friends - step 5,default
3,12,3 - Transitive friends - step 5,default
4,11,3 - Transitive friends - step 5,default
5,28,3 - Transitive friends - step 5,default
6,6,3 - Transitive friends - step 5,default
7,6,3 - Transitive friends - step 5,default
8,6,3 - Transitive friends - step 5,default
9,30,3 - Transitive friends - step 5,default
10,10,3 - Transitive friends - step 5,default
11,10,3 - Transitive friends - step 5,default
12,8,3 - Transitive friends - step 5,default
13,30,3 - Transitive friends - step 5,default
14,9,3 - Transitive friends - step 5,default
15,8,3 - Transitive friends - step 5,default
16,8,3 - Transitive friends - step 5,default
1,166,3 - Transitive friends - step 5,1GB
2,10,3 - Transitive friends - step 5,1GB
3,11,3 - Transitive friends - step 5,1GB
4,12,3 - Transitive friends - step 5,1GB
5,28,3 - Transitive friends - step 5,1GB
6,6,3 - Transitive friends - step 5,1GB
7,5,3 - Transitive friends - step 5,1GB
8,6,3 - Transitive friends - step 5,1GB
9,31,3 - Transitive friends - step 5,1GB
10,10,3 - Transitive friends - step 5,1GB
11,10,3 - Transitive friends - step 5,1GB
12,9,3 - Transitive friends - step 5,1GB
13,30,3 - Transitive friends - step 5,1GB
14,8,3 - Transitive friends - step 5,1GB
15,9,3 - Transitive friends - step 5,1GB
16,9,3 - Transitive friends - step 5,1GB
1,193,3 - Transitive friends - step 5,2GB
2,11,3 - Transitive friends - step 5,2GB
3,12,3 - Transitive friends - step 5,2GB
4,11,3 - Transitive friends - step 5,2GB
5,29,3 - Transitive friends - step 5,2GB
6,7,3 - Transitive friends - step 5,2GB
7,6,3 - Transitive friends - step 5,2GB
8,7,3 - Transitive friends - step 5,2GB
9,31,3 - Transitive friends - step 5,2GB
10,10,3 - Transitive friends - step 5,2GB
11,10,3 - Transitive friends - step 5,2GB
12,9,3 - Transitive friends - step 5,2GB
13,31,3 - Transitive friends - step 5,2GB
14,9,3 - Transitive friends - step 5,2GB
15,9,3 - Transitive friends - step 5,2GB
16,8,3 - Transitive friends - step 5,2GB
1,166,3 - Transitive friends - step 5,4GB
2,11,3 - Transitive friends - step 5,4GB
3,11,3 - Transitive friends - step 5,4GB
4,11,3 - Transitive friends - step 5,4GB
5,28,3 - Transitive friends - step 5,4GB
6,6,3 - Transitive friends - step 5,4GB
7,6,3 - Transitive friends - step 5,4GB
8,5,3 - Transitive friends - step 5,4GB
9,31,3 - Transitive friends - step 5,4GB
10,10,3 - Transitive friends - step 5,4GB
11,10,3 - Transitive friends - step 5,4GB
12,9,3 - Transitive friends - step 5,4GB
13,31,3 - Transitive friends - step 5,4GB
14,9,3 - Transitive friends - step 5,4GB
15,9,3 - Transitive friends - step 5,4GB
16,9,3 - Transitive friends - step 5,4GB
1,167,3 - Transitive friends - step 5,8GB
2,11,3 - Transitive friends - step 5,8GB
3,11,3 - Transitive friends - step 5,8GB
4,11,3 - Transitive friends - step 5,8GB
5,28,3 - Transitive friends - step 5,8GB
6,6,3 - Transitive friends - step 5,8GB
7,6,3 - Transitive friends - step 5,8GB
8,5,3 - Transitive friends - step 5,8GB
9,31,3 - Transitive friends - step 5,8GB
10,10,3 - Transitive friends - step 5,8GB
11,10,3 - Transitive friends - step 5,8GB
12,9,3 - Transitive friends - step 5,8GB
13,30,3 - Transitive friends - step 5,8GB
14,9,3 - Transitive friends - step 5,8GB
15,9,3 - Transitive friends - step 5,8GB
16,9,3 - Transitive friends - step 5,8GB
