experiment_index,elapsed,label,experiment
1,123,3 - Transitive friends - step 5,default
2,7,3 - Transitive friends - step 5,default
3,7,3 - Transitive friends - step 5,default
4,6,3 - Transitive friends - step 5,default
5,20,3 - Transitive friends - step 5,default
6,3,3 - Transitive friends - step 5,default
7,3,3 - Transitive friends - step 5,default
8,3,3 - Transitive friends - step 5,default
9,35,3 - Transitive friends - step 5,default
10,7,3 - Transitive friends - step 5,default
11,8,3 - Transitive friends - step 5,default
12,5,3 - Transitive friends - step 5,default
13,53,3 - Transitive friends - step 5,default
14,6,3 - Transitive friends - step 5,default
15,6,3 - Transitive friends - step 5,default
16,6,3 - Transitive friends - step 5,default
1,128,3 - Transitive friends - step 5,1GB
2,7,3 - Transitive friends - step 5,1GB
3,7,3 - Transitive friends - step 5,1GB
4,7,3 - Transitive friends - step 5,1GB
5,22,3 - Transitive friends - step 5,1GB
6,4,3 - Transitive friends - step 5,1GB
7,4,3 - Transitive friends - step 5,1GB
8,3,3 - Transitive friends - step 5,1GB
9,36,3 - Transitive friends - step 5,1GB
10,8,3 - Transitive friends - step 5,1GB
11,8,3 - Transitive friends - step 5,1GB
12,6,3 - Transitive friends - step 5,1GB
13,51,3 - Transitive friends - step 5,1GB
14,8,3 - Transitive friends - step 5,1GB
15,6,3 - Transitive friends - step 5,1GB
16,6,3 - Transitive friends - step 5,1GB
1,120,3 - Transitive friends - step 5,2GB
2,8,3 - Transitive friends - step 5,2GB
3,7,3 - Transitive friends - step 5,2GB
4,7,3 - Transitive friends - step 5,2GB
5,22,3 - Transitive friends - step 5,2GB
6,3,3 - Transitive friends - step 5,2GB
7,3,3 - Transitive friends - step 5,2GB
8,4,3 - Transitive friends - step 5,2GB
9,23,3 - Transitive friends - step 5,2GB
10,5,3 - Transitive friends - step 5,2GB
11,9,3 - Transitive friends - step 5,2GB
12,5,3 - Transitive friends - step 5,2GB
13,20,3 - Transitive friends - step 5,2GB
14,5,3 - Transitive friends - step 5,2GB
15,6,3 - Transitive friends - step 5,2GB
16,5,3 - Transitive friends - step 5,2GB
1,119,3 - Transitive friends - step 5,4GB
2,7,3 - Transitive friends - step 5,4GB
3,7,3 - Transitive friends - step 5,4GB
4,6,3 - Transitive friends - step 5,4GB
5,24,3 - Transitive friends - step 5,4GB
6,3,3 - Transitive friends - step 5,4GB
7,3,3 - Transitive friends - step 5,4GB
8,4,3 - Transitive friends - step 5,4GB
9,23,3 - Transitive friends - step 5,4GB
10,6,3 - Transitive friends - step 5,4GB
11,7,3 - Transitive friends - step 5,4GB
12,4,3 - Transitive friends - step 5,4GB
13,20,3 - Transitive friends - step 5,4GB
14,5,3 - Transitive friends - step 5,4GB
15,5,3 - Transitive friends - step 5,4GB
16,6,3 - Transitive friends - step 5,4GB
1,124,3 - Transitive friends - step 5,8GB
2,9,3 - Transitive friends - step 5,8GB
3,7,3 - Transitive friends - step 5,8GB
4,7,3 - Transitive friends - step 5,8GB
5,22,3 - Transitive friends - step 5,8GB
6,3,3 - Transitive friends - step 5,8GB
7,3,3 - Transitive friends - step 5,8GB
8,3,3 - Transitive friends - step 5,8GB
9,23,3 - Transitive friends - step 5,8GB
10,5,3 - Transitive friends - step 5,8GB
11,7,3 - Transitive friends - step 5,8GB
12,5,3 - Transitive friends - step 5,8GB
13,22,3 - Transitive friends - step 5,8GB
14,5,3 - Transitive friends - step 5,8GB
15,5,3 - Transitive friends - step 5,8GB
16,5,3 - Transitive friends - step 5,8GB
