experiment_index,elapsed,label,experiment
1,149,2 - Transitive friends - step 4,default
2,9,2 - Transitive friends - step 4,default
3,9,2 - Transitive friends - step 4,default
4,8,2 - Transitive friends - step 4,default
5,26,2 - Transitive friends - step 4,default
6,5,2 - Transitive friends - step 4,default
7,4,2 - Transitive friends - step 4,default
8,4,2 - Transitive friends - step 4,default
9,36,2 - Transitive friends - step 4,default
10,6,2 - Transitive friends - step 4,default
11,7,2 - Transitive friends - step 4,default
12,6,2 - Transitive friends - step 4,default
13,24,2 - Transitive friends - step 4,default
14,6,2 - Transitive friends - step 4,default
15,6,2 - Transitive friends - step 4,default
16,6,2 - Transitive friends - step 4,default
1,145,2 - Transitive friends - step 4,1GB
2,9,2 - Transitive friends - step 4,1GB
3,8,2 - Transitive friends - step 4,1GB
4,10,2 - Transitive friends - step 4,1GB
5,25,2 - Transitive friends - step 4,1GB
6,4,2 - Transitive friends - step 4,1GB
7,4,2 - Transitive friends - step 4,1GB
8,4,2 - Transitive friends - step 4,1GB
9,34,2 - Transitive friends - step 4,1GB
10,7,2 - Transitive friends - step 4,1GB
11,6,2 - Transitive friends - step 4,1GB
12,5,2 - Transitive friends - step 4,1GB
13,25,2 - Transitive friends - step 4,1GB
14,6,2 - Transitive friends - step 4,1GB
15,7,2 - Transitive friends - step 4,1GB
16,6,2 - Transitive friends - step 4,1GB
1,184,2 - Transitive friends - step 4,2GB
2,10,2 - Transitive friends - step 4,2GB
3,8,2 - Transitive friends - step 4,2GB
4,8,2 - Transitive friends - step 4,2GB
5,25,2 - Transitive friends - step 4,2GB
6,5,2 - Transitive friends - step 4,2GB
7,4,2 - Transitive friends - step 4,2GB
8,3,2 - Transitive friends - step 4,2GB
9,24,2 - Transitive friends - step 4,2GB
10,6,2 - Transitive friends - step 4,2GB
11,5,2 - Transitive friends - step 4,2GB
12,5,2 - Transitive friends - step 4,2GB
13,24,2 - Transitive friends - step 4,2GB
14,5,2 - Transitive friends - step 4,2GB
15,5,2 - Transitive friends - step 4,2GB
16,6,2 - Transitive friends - step 4,2GB
1,153,2 - Transitive friends - step 4,4GB
2,10,2 - Transitive friends - step 4,4GB
3,8,2 - Transitive friends - step 4,4GB
4,7,2 - Transitive friends - step 4,4GB
5,25,2 - Transitive friends - step 4,4GB
6,4,2 - Transitive friends - step 4,4GB
7,4,2 - Transitive friends - step 4,4GB
8,4,2 - Transitive friends - step 4,4GB
9,24,2 - Transitive friends - step 4,4GB
10,6,2 - Transitive friends - step 4,4GB
11,6,2 - Transitive friends - step 4,4GB
12,6,2 - Transitive friends - step 4,4GB
13,25,2 - Transitive friends - step 4,4GB
14,5,2 - Transitive friends - step 4,4GB
15,7,2 - Transitive friends - step 4,4GB
16,6,2 - Transitive friends - step 4,4GB
1,188,2 - Transitive friends - step 4,8GB
2,10,2 - Transitive friends - step 4,8GB
3,8,2 - Transitive friends - step 4,8GB
4,8,2 - Transitive friends - step 4,8GB
5,24,2 - Transitive friends - step 4,8GB
6,5,2 - Transitive friends - step 4,8GB
7,4,2 - Transitive friends - step 4,8GB
8,3,2 - Transitive friends - step 4,8GB
9,23,2 - Transitive friends - step 4,8GB
10,6,2 - Transitive friends - step 4,8GB
11,6,2 - Transitive friends - step 4,8GB
12,6,2 - Transitive friends - step 4,8GB
13,24,2 - Transitive friends - step 4,8GB
14,6,2 - Transitive friends - step 4,8GB
15,6,2 - Transitive friends - step 4,8GB
16,7,2 - Transitive friends - step 4,8GB
